Episode,Success Rate,Average Arrival time,std_at,Collision Rate,Timeout Rate,Trajectory Efficiency,std_te
100,84,14.95,1.16,15,1,0.8394,0.0387
200,89,15.62,2.61,11,0,0.827,0.0601
