time,ID,x,y,yaw
0.1,0,1.61669398443,1.17460092146,-2.51787619966
0.1,1,-1.6170082107,-1.17483128318,0.620810220712
0.2,0,1.61623498203,1.1742714122,-2.51958346431
0.2,1,-1.61698967384,-1.17481792413,0.619792815076
0.3,0,1.61599876467,1.17410163066,-2.51970744177
0.3,1,-1.61672160035,-1.17462712125,0.619956751449
0.4,0,1.61538890498,1.17366481381,-2.52027437299
0.4,1,-1.61602535951,-1.17413113686,0.620461517207
0.5,0,1.61409973257,1.17274290518,-2.52112619011
0.5,1,-1.61460787568,-1.17311916888,0.621844412651
0.6,0,1.61229272271,1.17145295291,-2.52168654311
0.6,1,-1.6127070869,-1.17175382023,0.624444210381
0.7,0,1.60677714756,1.16750970683,-2.51905581813
0.7,1,-1.6074383503,-1.16791332358,0.637012641843
0.8,0,1.59851618311,1.16148946925,-2.50163830516
0.8,1,-1.6005336068,-1.16266855387,0.66177643831
0.9,0,1.59387504634,1.15797774105,-2.48503698857
0.9,1,-1.59670312522,-1.15964299291,0.671543989953
1.0,0,1.58886943737,1.15404499562,-2.46568841899
1.0,1,-1.59249733758,-1.15627610378,0.67699584483
1.1,0,1.58333034395,1.14950790778,-2.44641510859
1.1,1,-1.58761852469,-1.15234631806,0.679387460607
1.2,0,1.57847055742,1.14539486608,-2.43364217049
1.2,1,-1.58310958294,-1.14870440164,0.680871891331
1.3,0,1.56745978411,1.13578753373,-2.41584914516
1.3,1,-1.57271908785,-1.14020450235,0.692507188765
1.4,0,1.55675126835,1.12613348122,-2.3984708313
1.4,1,-1.56256402377,-1.13162379426,0.710219027758
1.5,0,1.55089614064,1.12068308855,-2.38488474235
1.5,1,-1.55683724818,-1.12665988037,0.717445361508
1.6,0,1.54042550081,1.11054174053,-2.35977516829
1.6,1,-1.54658250665,-1.1176631091,0.724787005656
1.7,0,1.52964337095,1.09962358191,-2.34144651265
1.7,1,-1.53604087078,-1.10822248827,0.735959309819
1.8,0,1.51907431352,1.08858569981,-2.32568091089
1.8,1,-1.52538085573,-1.09843707798,0.749382217752
1.9,0,1.50838476437,1.07698240584,-2.3043463233
1.9,1,-1.51424087398,-1.08796174515,0.760682406598
2.0,0,1.49744821338,1.06457797462,-2.28277650553
2.0,1,-1.503158232,-1.07734708071,0.770628655795
2.1,0,1.49296215699,1.05934202104,-2.27520105098
2.1,1,-1.49865130182,-1.07294730634,0.775288416161
2.2,0,1.4828015881,1.04724622978,-2.26015982902
2.2,1,-1.48810333526,-1.06249072422,0.786582499136
2.3,0,1.46859482169,1.02959189633,-2.2357025297
2.3,1,-1.47245150679,-1.04655767295,0.802619978829
2.4,0,1.45465511896,1.01133946286,-2.21046942568
2.4,1,-1.45735878446,-1.03081316315,0.817510305614
2.5,0,1.44344379231,0.996007809058,-2.19259935748
2.5,1,-1.4452634833,-1.01774764536,0.829864640832
2.6,0,1.42991562657,0.976949573661,-2.17292909648
2.6,1,-1.42977893793,-1.00055670888,0.845513160362
2.7,0,1.4191211663,0.961018878786,-2.16062713317
2.7,1,-1.41697202519,-0.985953668134,0.859424184342
2.8,0,1.40360583688,0.937641059574,-2.15450262335
2.8,1,-1.39883943798,-0.964596051845,0.878587263301
2.9,0,1.38975627108,0.91662529259,-2.15300445847
2.9,1,-1.38253684827,-0.944686222745,0.889576742803
3.0,0,1.38068567142,0.902854233719,-2.15442141856
3.0,1,-1.37176144825,-0.931334241504,0.894437499605
3.1,0,1.3649713374,0.879224417383,-2.16140682733
3.1,1,-1.35395136293,-0.908989392482,0.899568797455
3.2,0,1.34971234671,0.856592420862,-2.16607227512
3.2,1,-1.33742341642,-0.888229902738,0.895423450695
3.3,0,1.33551248994,0.835709604492,-2.17079824293
3.3,1,-1.32176804657,-0.86885895965,0.885246464787
3.4,0,1.32036464862,0.813793537497,-2.18178283461
3.4,1,-1.30539965363,-0.849162854998,0.869028139625
3.5,0,1.29919156176,0.784219438422,-2.20417770069
3.5,1,-1.28176917193,-0.821879199281,0.843830003024
3.6,0,1.27848094052,0.756791285035,-2.23219839786
3.6,1,-1.25770779683,-0.795659835143,0.812061227078
3.7,0,1.25548667662,0.728261816528,-2.26781757836
3.7,1,-1.23120197686,-0.768503198705,0.781688491127
3.8,0,1.22998839716,0.698435197775,-2.30566399764
3.8,1,-1.20238879449,-0.740925484448,0.743739110375
3.9,0,1.20605511539,0.672808464653,-2.33777754759
3.9,1,-1.17662562179,-0.717524885724,0.709544906298
4.0,0,1.18449106602,0.650918657486,-2.35962341552
4.0,1,-1.15224500056,-0.696917834084,0.685617818146
4.2,0,1.17226766122,0.638795115343,-2.37108685911
4.2,1,-1.13802120027,-0.685416952498,0.674094850654
4.3,0,1.14614476296,0.614010258876,-2.39603787382
4.3,1,-1.10830484065,-0.662203744786,0.648277005138
4.4,0,1.11891275959,0.58950372711,-2.42176830309
4.4,1,-1.07847268214,-0.640065112173,0.624781117674
4.5,0,1.09555033257,0.569462994183,-2.44430023102
4.5,1,-1.05304690983,-0.622092019319,0.606266119054
4.6,0,1.08377523371,0.559725516487,-2.45757174296
4.6,1,-1.0400874373,-0.613177768293,0.598961729524
4.7,0,1.0743629814,0.55213658275,-2.46863224231
4.7,1,-1.0298031514,-0.606191092845,0.594378775625
4.8,0,1.05899411347,0.540102967906,-2.48622181378
4.8,1,-1.01302147786,-0.594943896435,0.585829263293
4.9,0,1.03518489023,0.522206755761,-2.5066232894
4.9,1,-0.987129969806,-0.578104367697,0.566455004733
5.0,0,1.01196049774,0.505420286189,-2.52516778142
5.0,1,-0.961873641502,-0.562366849508,0.547955132931
5.1,0,0.990654902217,0.490589895008,-2.54204995053
5.1,1,-0.93894810923,-0.548635606015,0.530659396955
5.2,0,0.981573705617,0.484426611599,-2.54879630844
5.2,1,-0.929364816469,-0.543062455783,0.522427614894
5.3,0,0.957812880401,0.468674069004,-2.56274650217
5.3,1,-0.90474883225,-0.529248645314,0.49994854919
5.4,0,0.932440891224,0.452321472552,-2.57554310203
5.4,1,-0.878951251144,-0.515579337989,0.473265007986
5.5,0,0.909846127667,0.438158734038,-2.58863008181
5.5,1,-0.856090623473,-0.504235100064,0.448985036854
